category,season,pilling,condition,price,pattern,stains,holes,front_img,back_img,timestamp,day,cut_multihot,damage_count,damage_severity,material_dict,material_vector,main_color,brand,type,size,usage
0,4,3,2,<50,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_07_38_44.jpg,/content/feb2023/2023-02-02/back_2023_02_02_07_38_44.jpg,2023_02_02_07_38_44,2023-02-02,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,3,0
0,0,5,4,100-150,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_09_47_01.jpg,/content/feb2023/2023-02-02/back_2023_02_02_09_47_01.jpg,2023_02_02_09_47_01,2023-02-02,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 60, 'wool': 30, 'rayon': 10, 'acetate': 100}","[0, 60, 0, 0, 0, 0, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0]",6,2,3,2,1
0,4,5,5,100-150,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_08_47_53.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_47_53.jpg,2023_02_02_08_47_53,2023-02-02,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 50, 'acrylic': 50}","[0, 0, 50, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,4,1
0,0,5,3,50-100,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_10_14_42.jpg,/content/feb2023/2023-02-02/back_2023_02_02_10_14_42.jpg,2023_02_02_10_14_42,2023-02-02,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,"{'polyester': 97, 'elastane': 3}","[0, 97, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,0,2,0
0,4,5,4,100-150,1,0,0,/content/feb2023/2023-02-02/front_2023_02_02_08_08_29.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_08_29.jpg,2023_02_02_08_08_29,2023-02-02,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,"{'viscose': 95, 'elastane': 5}","[0, 0, 95, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0,4,1
0,4,4,3,<50,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_07_51_02.jpg,/content/feb2023/2023-02-02/back_2023_02_02_07_51_02.jpg,2023_02_02_07_51_02,2023-02-02,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,"{'cotton': 30, 'viscose': 70}","[30, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,4,0
0,0,5,4,100-150,3,0,0,/content/feb2023/2023-02-02/front_2023_02_02_11_02_49.jpg,/content/feb2023/2023-02-02/back_2023_02_02_11_02_49.jpg,2023_02_02_11_02_49,2023-02-02,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,1
0,4,5,3,50-100,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_08_39_16.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_39_16.jpg,2023_02_02_08_39_16,2023-02-02,"[0, 1, 0, 1, 0, 0, 0, 0]",0,0,"{'silk': 93, 'elastane': 7}","[0, 0, 0, 0, 0, 7, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0]",0,2,0,2,0
0,0,5,4,50-100,3,0,0,/content/feb2023/2023-02-02/front_2023_02_02_07_28_01.jpg,/content/feb2023/2023-02-02/back_2023_02_02_07_28_01.jpg,2023_02_02_07_28_01,2023-02-02,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,1
0,0,5,3,<50,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_11_13_30.jpg,/content/feb2023/2023-02-02/back_2023_02_02_11_13_30.jpg,2023_02_02_11_13_30,2023-02-02,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,"{'cotton': 75, 'polyester': 25}","[75, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,0,0
0,4,5,3,50-100,3,1,0,/content/feb2023/2023-02-02/front_2023_02_02_08_26_49.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_26_49.jpg,2023_02_02_08_26_49,2023-02-02,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,2,0,0,2
0,0,5,4,50-100,3,0,0,/content/feb2023/2023-02-02/front_2023_02_02_11_10_48.jpg,/content/feb2023/2023-02-02/back_2023_02_02_11_10_48.jpg,2023_02_02_11_10_48,2023-02-02,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,2,0,3,1
0,4,5,3,50-100,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_08_20_39.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_20_39.jpg,2023_02_02_08_20_39,2023-02-02,"[0, 0, 1, 0, 0, 1, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,0
0,4,5,3,<50,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_08_44_24.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_44_24.jpg,2023_02_02_08_44_24,2023-02-02,"[1, 0, 0, 0, 0, 0, 1, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,4,0
0,4,5,2,<50,1,1,0,/content/feb2023/2023-02-02/front_2023_02_02_08_35_14.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_35_14.jpg,2023_02_02_08_35_14,2023-02-02,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'other': 5}","[95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,0
0,0,5,3,<50,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_09_54_18.jpg,/content/feb2023/2023-02-02/back_2023_02_02_09_54_18.jpg,2023_02_02_09_54_18,2023-02-02,"[0, 0, 1, 0, 0, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,0,1
0,4,5,2,<50,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_09_29_26.jpg,/content/feb2023/2023-02-02/back_2023_02_02_09_29_26.jpg,2023_02_02_09_29_26,2023-02-02,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,0,0
0,0,5,5,100-150,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_10_26_40.jpg,/content/feb2023/2023-02-02/back_2023_02_02_10_26_40.jpg,2023_02_02_10_26_40,2023-02-02,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,1,0,1,1
0,1,5,3,50-100,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_07_31_04.jpg,/content/feb2023/2023-02-02/back_2023_02_02_07_31_04.jpg,2023_02_02_07_31_04,2023-02-02,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,3,0,3,0
0,0,5,4,100-150,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_11_17_02.jpg,/content/feb2023/2023-02-02/back_2023_02_02_11_17_02.jpg,2023_02_02_11_17_02,2023-02-02,"[0, 1, 1, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,5,0,5,1
0,0,4,4,50-100,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_10_31_19.jpg,/content/feb2023/2023-02-02/back_2023_02_02_10_31_19.jpg,2023_02_02_10_31_19,2023-02-02,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'modal': 77, 'polyester': 20, 'elastane': 3}","[0, 20, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,0,3,0
0,4,5,2,<50,1,0,0,/content/feb2023/2023-02-02/front_2023_02_02_07_54_22.jpg,/content/feb2023/2023-02-02/back_2023_02_02_07_54_22.jpg,2023_02_02_07_54_22,2023-02-02,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,5,0
0,0,5,4,50-100,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_10_22_15.jpg,/content/feb2023/2023-02-02/back_2023_02_02_10_22_15.jpg,2023_02_02_10_22_15,2023-02-02,"[0, 0, 0, 0, 1, 0, 0, 1]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,4,0,2,0
0,0,5,3,50-100,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_11_06_17.jpg,/content/feb2023/2023-02-02/back_2023_02_02_11_06_17.jpg,2023_02_02_11_06_17,2023-02-02,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,2,0,3,0
0,4,5,5,<50,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_08_23_39.jpg,/content/feb2023/2023-02-02/back_2023_02_02_08_23_39.jpg,2023_02_02_08_23_39,2023-02-02,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,2,0,0,1
0,0,5,2,<50,0,1,0,/content/feb2023/2023-02-02/front_2023_02_02_10_01_01.jpg,/content/feb2023/2023-02-02/back_2023_02_02_10_01_01.jpg,2023_02_02_10_01_01,2023-02-02,"[0, 0, 0, 0, 0, 0, 1, 0]",0,0,"{'cotton': 60, 'polyester': 40}","[60, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0
0,4,5,4,50-100,0,0,0,/content/feb2023/2023-02-02/front_2023_02_02_09_26_44.jpg,/content/feb2023/2023-02-02/back_2023_02_02_09_26_44.jpg,2023_02_02_09_26_44,2023-02-02,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'lyocell': 100},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0]",5,1,0,4,1
0,0,5,4,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_10_08_40_40.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_40_40.jpg,2023_02_10_08_40_40,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,3,0,5,3
0,0,5,2,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_10_08_16_09.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_16_09.jpg,2023_02_10_08_16_09,2023-02-10,"[0, 1, 0, 0, 0, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,4,0,3,2
0,3,3,3,<50,0,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_52_41.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_52_41.jpg,2023_02_10_07_52_41,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'acrylic': 100},"[0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,2,0,0,2
1,3,4,1,<50,1,1,1,/content/feb2023/2023-02-10/front_2023_02_11_08_05_56.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_05_56.jpg,2023_02_11_08_05_56,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",5,2,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,2,0
0,1,4,2,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_11_09_31_34.jpg,/content/feb2023/2023-02-10/back_2023_02_11_09_31_34.jpg,2023_02_11_09_31_34,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,3,0
3,5,4,3,<50,3,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_49_18.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_49_18.jpg,2023_02_11_08_49_18,2023-02-10,"[0, 0, 0, 1, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,5,0
0,3,4,2,50-100,1,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_17_31.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_17_31.jpg,2023_02_11_08_17_31,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,3,3,0
3,0,5,2,<50,0,1,2,/content/feb2023/2023-02-10/front_2023_02_10_08_19_59.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_19_59.jpg,2023_02_10_08_19_59,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,4,2
1,0,4,2,<50,2,1,0,/content/feb2023/2023-02-10/front_2023_02_10_08_29_24.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_29_24.jpg,2023_02_10_08_29_24,2023-02-10,"[0, 1, 0, 0, 0, 0, 0, 0]",1,1,"{'cotton': 54, 'polyester': 46}","[54, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,2,0,4,0
1,2,4,4,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_58_46.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_58_46.jpg,2023_02_11_08_58_46,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,2,0
0,0,5,5,50-100,2,0,0,/content/feb2023/2023-02-10/front_2023_02_10_08_33_53.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_33_53.jpg,2023_02_10_08_33_53,2023-02-10,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,1
0,1,5,3,100-150,3,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_25_14.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_25_14.jpg,2023_02_10_07_25_14,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",1,1,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,2,2,3
0,0,5,5,50-100,2,0,0,/content/feb2023/2023-02-10/front_2023_02_10_08_13_39.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_13_39.jpg,2023_02_10_08_13_39,2023-02-10,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,1
0,1,5,5,100-150,0,0,0,/content/feb2023/2023-02-10/front_2023_02_11_08_14_46.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_14_46.jpg,2023_02_11_08_14_46,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'silk': 100},"[0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0
2,3,4,3,<50,1,1,1,/content/feb2023/2023-02-10/front_2023_02_11_09_38_34.jpg,/content/feb2023/2023-02-10/back_2023_02_11_09_38_34.jpg,2023_02_11_09_38_34,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",2,1,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,2,7,0
0,3,4,3,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_30_14.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_30_14.jpg,2023_02_11_08_30_14,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,3,3,2,0
2,1,5,4,<50,3,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_46_08.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_46_08.jpg,2023_02_11_08_46_08,2023-02-10,"[1, 0, 0, 0, 0, 0, 1, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,7,0
1,3,4,2,<50,1,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_52_17.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_52_17.jpg,2023_02_11_08_52_17,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,6,0
0,2,5,4,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_10_07_46_26.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_46_26.jpg,2023_02_10_07_46_26,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,2,0,0,3
1,2,4,2,<50,1,1,1,/content/feb2023/2023-02-10/front_2023_02_11_08_27_40.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_27_40.jpg,2023_02_11_08_27_40,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,6,0,0,0
1,0,5,4,<50,0,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_14_58.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_14_58.jpg,2023_02_10_07_14_58,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,0,3,1
1,2,4,2,50-100,1,1,1,/content/feb2023/2023-02-10/front_2023_02_11_08_27_43.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_27_43.jpg,2023_02_11_08_27_43,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,6,0,0,0
1,0,5,5,50-100,1,0,0,/content/feb2023/2023-02-10/front_2023_02_10_08_05_05.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_05_05.jpg,2023_02_10_08_05_05,2023-02-10,"[0, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'cotton': 88, 'cont': 12}","[88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,2,0,0,1
0,1,5,4,<50,0,0,0,/content/feb2023/2023-02-10/front_2023_02_11_08_56_21.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_56_21.jpg,2023_02_11_08_56_21,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,4,0,2,0
1,0,5,5,50-100,0,0,0,/content/feb2023/2023-02-10/front_2023_02_10_08_10_07.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_10_07.jpg,2023_02_10_08_10_07,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'wool': 77, 'acrylic': 23}","[0, 0, 0, 23, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,0,1
3,0,5,5,50-100,3,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_37_16.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_37_16.jpg,2023_02_10_07_37_16,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,4,1
0,2,5,5,50-100,0,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_57_28.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_57_28.jpg,2023_02_10_07_57_28,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 72, 'viscose': 28}","[72, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,3,4,1
0,0,5,3,<50,1,0,0,/content/feb2023/2023-02-10/front_2023_02_10_08_01_03.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_01_03.jpg,2023_02_10_08_01_03,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,0,2
1,3,3,2,<50,1,1,2,/content/feb2023/2023-02-10/front_2023_02_11_09_34_18.jpg,/content/feb2023/2023-02-10/back_2023_02_11_09_34_18.jpg,2023_02_11_09_34_18,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",2,1,"{'cotton': 80, 'elastane': 20}","[80, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,2,0,0
0,2,5,3,<50,1,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_25_05.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_25_05.jpg,2023_02_11_08_25_05,2023-02-10,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,1,0
2,1,5,4,<50,1,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_44_48.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_44_48.jpg,2023_02_11_08_44_48,2023-02-10,"[1, 0, 0, 0, 0, 0, 1, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,7,0
0,0,5,3,<50,2,1,0,/content/feb2023/2023-02-10/front_2023_02_10_08_38_03.jpg,/content/feb2023/2023-02-10/back_2023_02_10_08_38_03.jpg,2023_02_10_08_38_03,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",1,1,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,3,0,5,0
0,0,5,5,100-150,2,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_19_15.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_19_15.jpg,2023_02_10_07_19_15,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'wool': 100},"[0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,4,0,0,1
1,3,5,5,100-150,1,0,0,/content/feb2023/2023-02-10/front_2023_02_11_09_41_21.jpg,/content/feb2023/2023-02-10/back_2023_02_11_09_41_21.jpg,2023_02_11_09_41_21,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,3,6,1
1,3,4,3,<50,0,1,0,/content/feb2023/2023-02-10/front_2023_02_11_08_02_10.jpg,/content/feb2023/2023-02-10/back_2023_02_11_08_02_10.jpg,2023_02_11_08_02_10,2023-02-10,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'wool': 100},"[0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,2,5,0
0,2,5,5,50-100,0,0,0,/content/feb2023/2023-02-10/front_2023_02_10_07_41_13.jpg,/content/feb2023/2023-02-10/back_2023_02_10_07_41_13.jpg,2023_02_10_07_41_13,2023-02-10,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,1,0,3,1
1,3,4,2,<50,1,1,0,/content/feb2023/2023-02-17/front_2023_02_17_09_43_21.jpg,/content/feb2023/2023-02-17/back_2023_02_17_09_43_21.jpg,2023_02_17_09_43_21,2023-02-17,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,5,0
3,0,5,2,<50,0,0,0,/content/feb2023/2023-02-17/front_2023_02_17_07_02_36.jpg,/content/feb2023/2023-02-17/back_2023_02_17_07_02_36.jpg,2023_02_17_07_02_36,2023-02-17,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'nylon': 100},"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,3,2,0
0,2,4,4,<50,1,0,0,/content/feb2023/2023-02-17/front_2023_02_17_09_29_46.jpg,/content/feb2023/2023-02-17/back_2023_02_17_09_29_46.jpg,2023_02_17_09_29_46,2023-02-17,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 96, 'elastane': 4}","[0, 0, 96, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,0,0
0,1,5,3,50-100,2,1,0,/content/feb2023/2023-02-17/front_2023_02_17_08_22_38.jpg,/content/feb2023/2023-02-17/back_2023_02_17_08_22_38.jpg,2023_02_17_08_22_38,2023-02-17,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,1,5,0
